,Unnamed: 0,RecordID,Season,Team,Conference,Overall Seed,Bid Type,NET Rank,PrevNET,AvgOppNETRank,AvgOppNET,WL,Conf.Record,Non-ConferenceRecord,RoadWL,NETSOS,NETNonConfSOS,Quadrant1,Quadrant2,Quadrant3,Quadrant4,Wins,Losses,WinsPct,ConfWins,ConfLosses,ConfWinsPct,NonConfWins,NonConfLosses,NonConfWinsPct,RoadWins,RoadLosses,RoadWinsPct,Q1Wins,Q1Losses,Q1WinsPct,Q2Wins,Q2Losses,Q2WinsPct,Q3Wins,Q3Losses,Q3WinsPct,Q4Wins,Q4Losses,Q4WinsPct,WAB,BARTHAG,ADJOE,ADJDE,EFG_D,ORB
281,1237,2024-25-Louisville,2024-25,Louisville,ACC,29.0,AL,24.0,23.0,45.0,101.0,27-7,20-3,4-7,2-9,58.0,31.0,6-4,1-11,7-00,5-00,27.0,7.0,0.7941176470588240,20.0,3.0,0.8695652173913040,4.0,7.0,0.3636363636363640,2.0,9.0,0.1818181818181820,6.0,4.0,0.6,1.0,11.0,0.0833333333333333,7.0,0.0,1.0,5.0,0.0,1.0,5.5,0.9288,118.3,94.7,49.2,32.2
282,1238,2024-25-Creighton,2024-25,Creighton,Big East,33.0,AL,38.0,38.0,33.0,93.0,24-10,17-6,4-7,5-6,53.0,50.0,6-6,4-5,8-00,5-00,24.0,10.0,0.7058823529411770,17.0,6.0,0.7391304347826090,4.0,7.0,0.3636363636363640,5.0,6.0,0.4545454545454550,6.0,6.0,0.5,4.0,5.0,0.4444444444444440,8.0,0.0,1.0,5.0,0.0,1.0,3.1,0.8852,117.3,98.2,47.0,26.9
283,1260,2024-25-Texas,2024-25,Texas,SEC,41.0,AL,39.0,39.0,45.0,101.0,19-15,13-8,2-11,6-4,16.0,286.0,10-7,5-3,2-00,7-00,19.0,15.0,0.5588235294117650,13.0,8.0,0.6190476190476190,2.0,11.0,0.1538461538461540,6.0,4.0,0.6,10.0,7.0,0.5882352941176470,5.0,3.0,0.625,2.0,0.0,1.0,7.0,0.0,1.0,0.04,0.8524,116.7,100.2,48.4,29.8
284,1261,2024-25-Arizona,2024-25,Arizona,Big 12,16.0,AL,12.0,12.0,9.0,74.0,22-12,16-7,5-6,5-6,4.0,34.0,11-10,1-4,4-00,4-00,22.0,12.0,0.6470588235294120,16.0,7.0,0.6956521739130440,5.0,6.0,0.4545454545454550,5.0,6.0,0.4545454545454550,11.0,10.0,0.5238095238095240,1.0,4.0,0.2,4.0,0.0,1.0,4.0,0.0,1.0,5.4,0.9469,123.9,96.5,48.6,35.9
285,1278,2024-25-Houston,2024-25,Houston,Big 12,3.0,AQ,3.0,3.0,12.0,77.0,30-4,22-1,3-8,10-00,25.0,73.0,14-3,1-6,5-00,5-00,30.0,4.0,0.8823529411764710,22.0,1.0,0.9565217391304350,3.0,8.0,0.2727272727272730,10.0,0.0,1.0,14.0,3.0,0.8235294117647060,1.0,6.0,0.1428571428571430,5.0,0.0,1.0,5.0,0.0,1.0,11.6,0.9823,124.8,88.0,44.9,36.1
286,1290,2024-25-Baylor,2024-25,Baylor,Big 12,35.0,AL,30.0,30.0,9.0,74.0,18-14,11-11,3-7,9-3,8.0,12.0,12-5,1-7,1-1,5-00,18.0,14.0,0.5625,11.0,11.0,0.5,3.0,7.0,0.3,9.0,3.0,0.75,12.0,5.0,0.7058823529411770,1.0,7.0,0.125,1.0,1.0,0.5,5.0,0.0,1.0,2.0,0.9027,120.5,99.3,51.2,35.6
287,1291,2024-25-Lipscomb,2024-25,Lipscomb,ASUN,55.0,AQ,84.0,84.0,265.0,216.0,23-9,17-4,5-6,6-10,253.0,98.0,0-2,2-1,3-6,16-2,23.0,9.0,0.71875,17.0,4.0,0.8095238095238100,5.0,6.0,0.4545454545454550,6.0,10.0,0.375,0.0,2.0,0.0,2.0,1.0,0.6666666666666670,3.0,6.0,0.3333333333333330,16.0,2.0,0.8888888888888890,-4.1,0.6716,110.7,104.0,48.6,24.0
288,1299,2024-25-Xavier,2024-25,Xavier,Big East,42.0,AL,45.0,45.0,61.0,110.0,21-11,13-8,3-8,7-5,59.0,144.0,9-1,2-8,5-00,7-00,21.0,11.0,0.65625,13.0,8.0,0.6190476190476190,3.0,8.0,0.2727272727272730,7.0,5.0,0.5833333333333330,9.0,1.0,0.9,2.0,8.0,0.2,5.0,0.0,1.0,7.0,0.0,1.0,0.35,0.8797,116.3,97.8,50.6,25.2
289,1306,2024-25-Omaha,2024-25,Omaha,Summit League,61.0,AQ,160.0,160.0,217.0,205.0,20-12,16-3,9-4,9-7,233.0,182.0,0-1,0-6,1-6,14-4,20.0,12.0,0.625,16.0,3.0,0.8421052631578950,9.0,4.0,0.6923076923076920,9.0,7.0,0.5625,0.0,1.0,0.0,0.0,6.0,0.0,1.0,6.0,0.1428571428571430,14.0,4.0,0.7777777777777780,-6.5,0.5964,112.2,108.4,53.1,29.2
290,1307,2024-25-St.John's(NY),2024-25,St. John's (NY),Big East,8.0,AQ,13.0,13.0,45.0,101.0,30-4,21-2,2-9,2-8,65.0,167.0,4-6,11-00,7-00,6-00,30.0,4.0,0.8823529411764710,21.0,2.0,0.9130434782608700,2.0,9.0,0.1818181818181820,2.0,8.0,0.2,4.0,6.0,0.4,11.0,0.0,1.0,7.0,0.0,1.0,6.0,0.0,1.0,7.8,0.9364,112.6,89.1,46.6,37.3
291,1308,2024-25-NorthCarolina,2024-25,North Carolina,ACC,46.0,AL,36.0,36.0,35.0,94.0,22-13,15-8,5-7,6-6,42.0,5.0,12-1,8-00,1-7,6-00,22.0,13.0,0.6285714285714290,15.0,8.0,0.6521739130434780,5.0,7.0,0.4166666666666670,6.0,6.0,0.5,12.0,1.0,0.9230769230769230,8.0,0.0,1.0,1.0,7.0,0.125,6.0,0.0,1.0,1.4,0.8814,118.8,99.8,49.6,29.2
292,1309,2024-25-Oregon,2024-25,Oregon,Big Ten,19.0,AL,29.0,29.0,13.0,78.0,24-9,13-9,11-00,4-7,29.0,66.0,7-8,2-8,5-00,3-00,24.0,9.0,0.7272727272727270,13.0,9.0,0.5909090909090910,11.0,0.0,1.0,4.0,7.0,0.3636363636363640,7.0,8.0,0.4666666666666670,2.0,8.0,0.2,5.0,0.0,1.0,3.0,0.0,1.0,5.3,0.8744,115.1,97.3,49.1,30.6
293,1311,2024-25-Montana,2024-25,Montana,Big Sky,58.0,AQ,143.0,143.0,183.0,197.0,22-9,18-3,6-4,8-7,146.0,20.0,0-4,2-1,3-4,17-0,22.0,9.0,0.7096774193548390,18.0,3.0,0.8571428571428570,6.0,4.0,0.6,8.0,7.0,0.5333333333333330,0.0,4.0,0.0,2.0,1.0,0.6666666666666670,3.0,4.0,0.4285714285714290,17.0,0.0,1.0,-3.1,0.5779,112.0,109.0,52.2,22.6
294,1318,2024-25-SanDiegoSt.,2024-25,San Diego St.,Mountain West,43.0,AL,52.0,52.0,65.0,118.0,20-9,14-7,2-6,4-6,64.0,7.0,6-3,2-5,1-4,8-00,20.0,9.0,0.6896551724137930,14.0,7.0,0.6666666666666670,2.0,6.0,0.25,4.0,6.0,0.4,6.0,3.0,0.6666666666666670,2.0,5.0,0.2857142857142860,1.0,4.0,0.2,8.0,0.0,1.0,0.9,0.8388,108.9,94.3,45.3,29.4
295,1325,2024-25-NewMexico,2024-25,New Mexico,Mountain West,38.0,AL,42.0,42.0,82.0,131.0,25-7,18-4,3-7,4-7,80.0,61.0,4-3,1-8,2-4,10-00,25.0,7.0,0.78125,18.0,4.0,0.8181818181818180,3.0,7.0,0.3,4.0,7.0,0.3636363636363640,4.0,3.0,0.5714285714285710,1.0,8.0,0.1111111111111110,2.0,4.0,0.3333333333333330,10.0,0.0,1.0,2.8,0.8673,111.7,94.9,49.2,31.5
296,1330,2024-25-UCLA,2024-25,UCLA,Big Ten,25.0,AL,27.0,27.0,45.0,101.0,22-10,13-8,2-9,5-5,34.0,84.0,8-9,1-5,1-1,7-00,22.0,10.0,0.6875,13.0,8.0,0.6190476190476190,2.0,9.0,0.1818181818181820,5.0,5.0,0.5,8.0,9.0,0.4705882352941180,1.0,5.0,0.1666666666666670,1.0,1.0,0.5,7.0,0.0,1.0,3.3,0.9205,117.9,95.3,50.5,32.8
297,1335,2024-25-Tennessee,2024-25,Tennessee,SEC,5.0,AL,5.0,5.0,16.0,81.0,27-7,14-7,13-0,5-6,6.0,129.0,7-11,5-00,5-00,6-00,27.0,7.0,0.7941176470588240,14.0,7.0,0.6666666666666670,13.0,0.0,1.0,5.0,6.0,0.4545454545454550,7.0,11.0,0.3888888888888890,5.0,0.0,1.0,5.0,0.0,1.0,6.0,0.0,1.0,9.3,0.957,119.3,91.1,44.4,35.4
298,1343,2024-25-Troy,2024-25,Troy,Sun Belt,56.0,AQ,99.0,99.0,222.0,206.0,21-10,16-5,5-5,6-9,171.0,64.0,0-3,1-2,3-5,14-3,21.0,10.0,0.6774193548387100,16.0,5.0,0.7619047619047620,5.0,5.0,0.5,6.0,9.0,0.4,0.0,3.0,0.0,1.0,2.0,0.3333333333333330,3.0,5.0,0.375,14.0,3.0,0.8235294117647060,-4.5,0.6613,106.7,100.6,47.2,38.6
299,1344,2024-25-SIUE,2024-25,SIUE,OVC,64.0,AQ,216.0,216.0,359.0,266.0,19-11,15-7,4-4,8-7,343.0,164.0,0-2,0-0,2-2,17-7,19.0,11.0,0.6333333333333330,15.0,7.0,0.6818181818181820,4.0,4.0,0.5,8.0,7.0,0.5333333333333330,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,17.0,7.0,0.7083333333333330,-7.8,0.3796,101.3,105.7,47.5,31.8
300,1346,2024-25-Vanderbilt,2024-25,Vanderbilt,SEC,39.0,AL,48.0,48.0,54.0,104.0,20-12,11-8,1-12,7-3,27.0,330.0,9-5,3-4,3-00,8-00,20.0,12.0,0.625,11.0,8.0,0.5789473684210530,1.0,12.0,0.0769230769230769,7.0,3.0,0.7,9.0,5.0,0.6428571428571430,3.0,4.0,0.4285714285714290,3.0,0.0,1.0,8.0,0.0,1.0,1.5,0.8621,118.6,101.2,52.9,32.2
301,1347,2024-25-Georgia,2024-25,Georgia,SEC,34.0,AL,33.0,33.0,42.0,99.0,20-12,11-8,1-12,7-3,19.0,220.0,11-4,1-5,3-00,8-00,20.0,12.0,0.625,11.0,8.0,0.5789473684210530,1.0,12.0,0.0769230769230769,7.0,3.0,0.7,11.0,4.0,0.7333333333333330,1.0,5.0,0.1666666666666670,3.0,0.0,1.0,8.0,0.0,1.0,2.0,0.8999,115.9,95.8,47.2,36.1
302,1351,2024-25-OleMiss,2024-25,Ole Miss,SEC,24.0,AL,28.0,28.0,26.0,88.0,22-11,9-11,2-11,6-5,5.0,69.0,10-8,1-5,2-00,7-00,22.0,11.0,0.6666666666666670,9.0,11.0,0.45,2.0,11.0,0.1538461538461540,6.0,5.0,0.5454545454545450,10.0,8.0,0.5555555555555560,1.0,5.0,0.1666666666666670,2.0,0.0,1.0,7.0,0.0,1.0,4.8,0.9003,117.4,96.9,50.5,25.4
